"trait"	"comp"	"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"mean_abu1"	"mean_abu2"	"log_fold_diff"	"q"	"status"
"g__UBA6398"	"human"	-3.23080653937861	0.537344805660205	-6.01253888629127	1.43201278979796e-08	6.56876385470712	1.90798281789855	-1.23257284558395	8.21975341344028e-06	"Human_AFR"
"g__UBA6398"	"indus"	-2.80036672413367	0.678022033800853	-4.13020017717622	6.11687642498884e-05	3.33795731532851	0.537590591194839	-1.81057777085091	0.035110870679436	"Human_AFR"
"g__UBA6984"	"human"	0.338050081913554	0.568925391873379	0.594190533138993	0.553317037272072	1.72270345811923	1.00845386001604	-0.531397227570963	1	"other"
"g__UBA6984"	"indus"	-2.06075354003278	0.717870438525956	-2.87064828057865	0.00471454007254374	2.06075354003278	0	-5.33308275602423	1	"other"
"g__UBA737"	"human"	2.33582792723986	0.625260871446751	3.73576539634591	0.000269026780226805	1.67303292622299	3.55615851690552	0.750891491730194	0.154421371850186	"other"
"g__UBA737"	"indus"	-0.886542075758064	0.788954584186495	-1.1236921535505	0.263013456485471	4.00886085346284	3.12231877770476	-0.249224938863166	1	"other"
"g__UBA738"	"human"	0.837389649619036	0.712779145768718	1.17482344228229	0.24200439179785	3.67030579971584	3.72442442446036	0.0145978570089106	1	"other"
"g__UBA738"	"indus"	-1.53390575704592	0.899385201037093	-1.70550477734919	0.0902564563782224	4.50769544933487	2.97378969228895	-0.414807806079011	1	"other"
"g__UBA7597"	"human"	2.26766086005565	0.400906966780254	5.6563268986508	8.05320522711146e-08	0.278315052705102	1.35613606371506	1.55568782734405	4.62253980036198e-05	"Human_AFR"
"g__UBA7597"	"indus"	-2.33010303771446	0.505864677797163	-4.60617856906143	8.94533037171937e-06	2.54597591276075	0.215872875046282	-2.42621705043578	0.00513461963336692	"Human_AFR"
"g__UBA940"	"human"	1.86637264185263	0.295270796700193	6.3208846344113	3.06584502909142e-09	0.040247889473316	1.0336191261685	3.03348133467517	1.75979504669848e-06	"Human_AFR"
"g__UBA940"	"indus"	-1.70962775176663	0.372572888007521	-4.58870681897852	9.62339412775795e-06	1.90662053132594	0.196992779559287	-2.22563486292014	0.00552382822933306	"Human_AFR"
"g__UMGS1668"	"human"	2.62949458414555	0.539540422202204	4.87358217464584	2.85805318490298e-06	1.30802594474881	1.92687174818234	0.384939049834414	0.00164052252813431	"Human_AFR"
"g__UMGS1668"	"indus"	-3.93752052889434	0.680792464216429	-5.7837310720328	4.37225314378409e-08	3.93752052889435	0	-5.97825785360211	2.50967330453207e-05	"Human_AFR"
"g__UMGS1696"	"human"	2.15852281069842	0.405871393820106	5.31824327499942	3.91608366985854e-07	0.518831329547874	1.50616526839443	1.05327004307184	0.00022478320264988	"Human_AFR"
"g__UMGS1696"	"indus"	-2.29357820737653	0.512128795143716	-4.47851835148792	1.51909364196035e-05	2.67735414024628	0.383775932869748	-1.92053034833874	0.00871959750485243	"Human_AFR"
"g__UMGS1766"	"human"	-2.80026511319645	0.634532432739037	-4.41311581365315	1.9848119517119e-05	4.40006020981072	1.06352191409099	-1.41294359057038	0.0113928206028263	"NHP"
"g__UMGS1766"	"indus"	-1.05020164910811	0.800653446402501	-1.31168067011624	0.191715289661747	1.59979509661428	0.549593447506175	-1.05665164721823	1	"NHP"
"g__Ventricola"	"human"	2.38857550446821	0.402677004352385	5.93174052317613	2.12975567700784e-08	0.047414850974705	3.35028326322276	4.06947755629083	1.2224797586025e-05	"Human"
"g__Ventricola"	"indus"	1.79049027773552	0.508098112385008	3.52390657255344	0.000570330945502701	2.43599035544292	4.22648063317844	0.54928279096	0.32736996271855	"Human"
"g__Victivallis"	"human"	2.22320115510609	0.32620045386849	6.81544470199416	2.3847374756324e-10	0.0495565357284817	1.44211087764278	3.1938475127556	1.368839311013e-07	"Human"
"g__Victivallis"	"indus"	-1.62668334250059	0.411599950030102	-3.95209800774179	0.000120956238647838	2.27275769083457	0.646074348333973	-1.24686538620319	0.0694288809838588	"Human"
"g__Zag111"	"human"	0.600375046651604	0.579100549000149	1.03673713949708	0.301596177716926	1.26145331601834	1.21668588356211	-0.0358444601929008	1	"other"
"g__Zag111"	"indus"	-1.26340402158616	0.730709458567956	-1.72901008297084	0.0859504305620647	1.86182836266994	0.598424341083774	-1.12379839828532	1	"other"
"g__CAG.1000"	"human"	0.0699578723025854	0.574872167436374	0.121692919339895	0.903311876337939	1.25456931708182	0.905589468477883	-0.322918796692274	1	"other"
"g__CAG.1000"	"indus"	-0.820419703441927	0.725374083893524	-1.13102979780892	0.259922705939142	1.32452718938441	0.504107485942465	-0.953899982634983	1	"other"
"g__CAG.115"	"human"	2.23029018359569	0.510885866130636	4.36553510569305	2.40700959445194e-05	0.445055015692256	2.29515408669496	1.62248447683714	0.0138162350721541	"Human"
"g__CAG.115"	"indus"	-0.744540928827919	0.644636126273543	-1.15497859720009	0.25001216722432	2.67534519928795	1.93080427046002	-0.324706825973846	1	"Human"
"g__CAG.217"	"human"	1.38204399566491	0.720427270340835	1.91836713095419	0.0570434653181465	2.51779572101681	3.16409318219054	0.227674313181535	1	"other"
"g__CAG.217"	"indus"	-1.44083696337854	0.909035609717935	-1.58501707521185	0.1151560884775	3.89983971668171	2.45900275330317	-0.459682054469459	1	"other"
"g__CAG.273"	"human"	0.616662836527336	0.60218069587668	1.02404949336606	0.307529124976565	1.02616315236956	2.26893926631128	0.788185486217057	1	"other"
"g__CAG.273"	"indus"	1.22613850160316	0.759832003274461	1.61369683866852	0.108782459376581	1.64282598889691	2.86896449050006	0.554944134161072	1	"other"
"g__CAG.302"	"human"	0.00143465888174723	0.747337603997676	0.00191969315349973	0.998470964278834	2.10543487522801	2.82021827461921	0.291093431394141	1	"other"
"g__CAG.302"	"indus"	1.396974616831	0.94299108665579	1.48142929090159	0.140677100041784	2.10686953410976	3.50384415094076	0.506772275351978	1	"other"
"g__CAG.533"	"human"	0.280234942689157	0.551173622500656	0.508433152910586	0.611927643523316	0.913581835507354	1.50500177415597	0.49491247877159	1	"other"
"g__CAG.533"	"indus"	0.609403950420605	0.695471244103913	0.876246078593512	0.382355645159708	1.19381677819651	1.80322072861711	0.409607514353676	1	"other"
"g__CAG.628"	"human"	0.518219748462435	0.485310684002441	1.06781030285298	0.287392943373238	0.809431036168279	0.895158239917769	0.0994995380573522	1	"other"
"g__CAG.628"	"indus"	-0.846964566729506	0.61236534442411	-1.38310336213755	0.168773936544045	1.32765078463071	0.4806862179012	-1.00286535249551	1	"other"
"g__CAG.841"	"human"	0.485127940172548	0.657384259599088	0.737967076468195	0.461735377414302	1.89132814888755	1.80135226811701	-0.048478991910692	1	"other"
"g__CAG.841"	"indus"	-1.1262449826802	0.829487896760088	-1.35775939236632	0.176663871928441	2.37645608906009	1.25021110637988	-0.638530205895859	1	"other"
"g__Campylobacter_D"	"human"	-0.347531511840156	0.571873162146413	-0.607707328904481	0.544338790632713	1.7534847210196	0.688019655555899	-0.926799823441179	1	"other"
"g__Campylobacter_D"	"indus"	-1.40595320917944	0.721589937020492	-1.94841022171782	0.0533103527117347	1.40595320917944	0	-4.95297313634884	1	"other"
"g__Eisenbergiella"	"human"	3.19355744827839	0.354886849439194	8.99880469880744	1.22095304178803e-15	0	5.08116919798395	6.23267769508083	7.0082704598633e-13	"Human_EUR"
"g__Eisenbergiella"	"indus"	3.69657300984007	0.447796463074212	8.255029493673	8.85093898504593e-14	3.19355744827838	6.89013045811846	0.767278423489218	5.08043897741636e-11	"Human_EUR"
"g__Lawsonibacter"	"human"	3.95195376153167	0.456537639039178	8.65635913360592	8.892778042285e-15	1.15454831460842	6.22591723542709	1.67799237999122	5.10445459627159e-12	"Human"
"g__Lawsonibacter"	"indus"	2.19218802027037	0.576059497118737	3.80548889695419	0.000208652577447827	5.10650207614009	7.29869009641046	0.356593047009047	0.119766579455053	"Human"
"g__Methanobrevibacter_A"	"human"	-0.880936298767177	0.705106053951652	-1.24936709000031	0.2135578017623	2.15640677292267	1.40973965297526	-0.422596418251396	1	"other"
"g__Methanobrevibacter_A"	"indus"	0.262943808522048	0.889703288669938	0.295541009986752	0.768006354525087	1.27547047415549	1.53841428267755	0.186106584744959	1	"other"
"g__RUG410"	"human"	0.681045526643196	0.570281378175375	1.19422718802815	0.234352578565349	1.32852148566235	0.983405133681434	-0.298182344427923	1	"other"
"g__RUG410"	"indus"	-2.00956701230554	0.719581422945272	-2.79268884413428	0.00593798125172849	2.00956701230554	0	-5.30805332408109	1	"other"
"g__SFMI01"	"human"	2.59834574509741	0.525365458515064	4.94578717154642	2.08524803323413e-06	0.965708792588097	2.60642142690985	0.986398621873558	0.00119693237107639	"Human"
"g__SFMI01"	"indus"	-1.87536484193563	0.662906485591588	-2.82900361166631	0.00533599682610354	3.56405453768549	1.68868969574987	-0.743843489523414	1	"Human"
"g__UBA11512"	"human"	1.71979859099011	0.34598482940411	4.97073410401292	1.86876140703751e-06	0	1.66800563424202	5.12277615174023	0.00107266904763953	"Human"
"g__UBA11512"	"indus"	-0.10142787363165	0.43656388826276	-0.232332257336416	0.816609829413404	1.7197985909901	1.61837071735845	-0.0604250253164481	1	"Human"
"g__UBA1752"	"human"	2.08422749704611	0.371936554834232	5.60371781142897	1.03395381777819e-07	0.141748251222416	1.37852882296418	2.21377715907449	5.93489491404682e-05	"Human"
"g__UBA1752"	"indus"	-1.65958356205434	0.469309792701443	-3.53622188981277	0.000546429393834698	2.22597574826851	0.566392186214185	-1.35564468033529	0.313650472061117	"Human"
"g__UBA4644"	"human"	3.27394289614894	0.373423861685309	8.7673639316278	4.68295965773618e-15	0.300898798347539	1.85575793003155	1.79195519434069	2.68801884354057e-12	"Human_AFR"
"g__UBA4644"	"indus"	-3.36653903874379	0.471186477477086	-7.14481250983588	4.13919697345022e-11	3.57484169449647	0.208302655752664	-2.79858716522527	2.37589906276043e-08	"Human_AFR"
"g__UBA6382"	"human"	0.396687622034528	0.452939523535427	0.875807036970799	0.38259351336494	0.787417066797285	0.579455486024076	-0.302178632057997	1	"other"
"g__UBA6382"	"indus"	-1.18410468883181	0.571519392578774	-2.07185391118395	0.040062942674494	1.18410468883181	0	-4.78256687620353	1	"other"
"g__UMGS1781"	"human"	1.3549018923178	0.421819434371132	3.21204236200675	0.00162603577353334	0.298179723796812	1.22180139224717	1.38554979189306	0.933344534008137	"other"
"g__UMGS1781"	"indus"	-0.844590438407061	0.532252043336764	-1.58682422919826	0.114745903724417	1.65308161611461	0.808491177707548	-0.708964937485336	1	"other"
"g__UMGS2037"	"human"	1.81073821141892	0.340146610869579	5.32340512460141	3.82434388859124e-07	0.215750970676404	0.991686195493448	1.49000756237145	0.000219517339205137	"Human_AFR"
"g__UMGS2037"	"indus"	-2.02648918209531	0.429197220226036	-4.72158039846592	5.49541121631391e-06	2.02648918209531	0	-5.31639752207212	0.00315436603816419	"Human_AFR"
"g__UMGS902"	"human"	3.32380738228101	0.367643596465847	9.04084122294724	9.55502164487969e-16	0	2.42993833415501	5.49714295208655	5.48458242416094e-13	"Human"
"g__UMGS902"	"indus"	-1.75049355258003	0.46389293497193	-3.77348612279676	0.000234565863037314	3.32380738228099	1.57331382970094	-0.744594997679725	0.134640805383418	"Human"
"g__Veillonella"	"human"	1.00502771130027	0.452406251061262	2.22151596920392	0.0278766921506924	0.155047976889559	1.56732704042134	2.25725074616994	1	"other"
"g__Veillonella"	"indus"	0.797533898120048	0.570846509015567	1.39710742822166	0.164530421938557	1.16007568818983	1.95760958630988	0.519750960532014	1	"other"
"g__Acidaminococcus"	"human"	-2.95922356101001e-15	0.335859430843459	-8.81089911210288e-15	0.999999999999993	0	0.90370405031248	4.51492162986979	1	"Human_EUR"
"g__Acidaminococcus"	"indus"	1.76975376519526	0.423787653612641	4.17603899053862	5.11506622569616e-05	0	1.76975376519527	5.18164520656307	0.029360480135496	"Human_EUR"
"g__Agathobaculum"	"human"	-1.41720259214481	0.637139612729242	-2.22432032765016	0.0276831883950599	4.60225401963065	4.80432263609914	0.0428786786257665	1	"other"
"g__Agathobaculum"	"indus"	3.17107278353434	0.803943187851237	3.94439909617236	0.000124514687782032	3.18505142748586	6.3561242110202	0.689387656357319	0.0714714307868862	"other"
"g__Akkermansia"	"human"	0.602057831222092	0.419398601190698	1.43552655996661	0.153305706781882	0.0405582920942968	3.22623447300981	4.15903876373274	1	"Human_EUR"
"g__Akkermansia"	"indus"	5.05958593481625	0.529197434416755	9.56086633411702	4.50336107175568e-17	0.642616123316403	5.70220205813265	2.16937078758563	2.58492925518776e-14	"Human_EUR"
"g__Alistipes_A"	"human"	1.14847468528714	0.452504317016048	2.5380413889983	0.0122110231428083	0.295723374437754	2.90115441383882	2.25362429929718	1	"Human_EUR"
"g__Alistipes_A"	"indus"	2.8532061934731	0.570970248702655	4.99711885156204	1.66356518837867e-06	1.44419805972489	4.297404253198	1.0858808742675	0.000954886418129358	"Human_EUR"
"g__Anaerostipes"	"human"	-2.59447833006479	0.652918765134678	-3.97366176101498	0.000111497861132352	3.06431542485517	2.301876774858	-0.285022599092324	0.0639997722899702	"Human_EUR"
"g__Anaerostipes"	"indus"	3.5877443734657	0.823853332869653	4.35483384034976	2.51321955762326e-05	0.469837094790399	4.05758146825612	2.13735720752184	0.0144258802607575	"Human_EUR"
"g__Anaerotignum"	"human"	-0.528594549633555	0.727586598243309	-0.726503966551608	0.468709170550805	2.88621117694836	3.29338764330076	0.131545108415601	1	"other"
"g__Anaerotignum"	"indus"	1.83255157297249	0.91806925443535	1.99609295716976	0.0478095318749825	2.3576166273148	4.19016820028731	0.57324076550872	1	"other"
"g__Barnesiella"	"human"	0.64440603382945	0.392419950539637	1.64213372165022	0.102744368937353	0	2.79436284506094	5.63634654944945	1	"Human_EUR"
"g__Barnesiella"	"indus"	4.21033208866166	0.495155755050075	8.50304585117034	2.14780218913487e-14	0.644406033829451	4.85473812249113	2.00604015864414	1.23283845656341e-11	"Human_EUR"
"g__Bilophila"	"human"	1.57553799990759	0.394156575865884	3.99723890549446	0.000101964286787568	0.233752802826492	3.14820572135585	2.56160472703127	0.0585275006160643	"Human_EUR"
"g__Bilophila"	"indus"	2.62204171563427	0.497347030043803	5.27205664705255	4.83833546716042e-07	1.80929080273409	4.43133251836837	0.892507691847088	0.000277720455815008	"Human_EUR"
"g__Butyribacter"	"human"	2.48159379930699	0.420438993420491	5.90238735736171	2.45828863135793e-08	0.119586920328455	3.38470705175464	3.26562089269328	1.41105767439945e-05	"Human"
"g__Butyribacter"	"indus"	1.5344057337334	0.530510202025494	2.89232087879747	0.00441800168026384	2.60118071963546	4.13558645336885	0.462241761064986	1	"Human"
"g__CAG.1427"	"human"	-6.12370958860142	0.511091386440822	-11.9816333263728	2.20606015616111e-23	7.72381996822341	2.5791511772518	-1.09427282374462	1.26627852963648e-20	"NHP"
"g__CAG.1427"	"indus"	1.91728822869164	0.644895451937869	2.97302178660171	0.00345784761667725	1.60011037962202	3.51739860831366	0.784257925700266	1	"NHP"
"g__CAG.194"	"human"	0.426555485158766	0.36885404954328	1.1564343286645	0.249418469985231	0.193748737970557	1.15783265913494	1.74601732374302	1	"other"
"g__CAG.194"	"indus"	1.05265985384432	0.465420285471529	2.26174038112207	0.025211036834867	0.620304223129326	1.67296407697365	0.982109252638715	1	"other"
"g__CAG.238"	"human"	-2.65843137834262	0.635053915146036	-4.1861506793975	4.91627211165782e-05	6.16069232773366	3.20232804347471	-0.652815118865575	0.0282194019209159	"NHP"
"g__CAG.238"	"indus"	-0.587368607419466	0.801311453251102	-0.733009125273798	0.464744430081313	3.50226094939104	2.91489234197157	-0.183002301388112	1	"NHP"
"g__CAG.245"	"human"	1.2480747202894	0.586492593717105	2.12803151081462	0.0350373257187284	0.866601224942181	2.25642981006546	0.949908916114246	1	"other"
"g__CAG.245"	"indus"	0.277601318633035	0.740036745516937	0.375118290158852	0.70812442173535	2.11467594523157	2.39227726386461	0.122797853028438	1	"other"
"g__CAG.41"	"human"	0.0826001390943222	0.336274470562641	0.24563309535844	0.806316010203845	0.162173838332767	2.46828930202122	2.66681914917369	1	"Human_EUR"
"g__CAG.41"	"indus"	4.35438417733015	0.424311351006836	10.2622382526363	6.94314061984316e-19	0.244773977427095	4.59915815475725	2.89542371738858	3.98536271578997e-16	"Human_EUR"
"g__Choladocola"	"human"	-0.848365439848139	0.657069665346188	-1.29113469178517	0.198725824944247	3.01632054911996	3.76783650036266	0.221803949984466	1	"other"
"g__Choladocola"	"indus"	3.13310105755285	0.829090941522174	3.77895946107024	0.000229927720733263	2.16795510927184	5.30105616682469	0.891404303637088	0.131978511700893	"other"
"g__Clostridium_Q"	"human"	-2.07345584941242	0.627158049721806	-3.30611374649846	0.00119431352180314	3.82850725805069	3.91747179818945	0.022912354380815	0.685535961515002	"Human_EUR"
"g__Clostridium_Q"	"indus"	4.23473992953769	0.791348444997999	5.35129620372021	3.36375464635124e-07	1.75505140863828	5.98979133817598	1.22354487498432	0.000193079516700561	"Human_EUR"
"g__Ellagibacter"	"human"	1.32611779559585	0.35287514738833	3.75803681673419	0.000248140995000799	0	2.138908142278	5.37013005833192	0.142432931130459	"other"
"g__Ellagibacter"	"indus"	1.59171442891923	0.445258096086087	3.57481299702518	0.000477494600322937	1.32611779559584	2.91783222451507	0.784494052502953	0.274081900585366	"other"
"g__Enterenecus"	"human"	-2.26548605548365	0.576286991890334	-3.93117680489787	0.000130859855598034	2.26548605548363	1.65292370710868	-0.313616357849906	0.0751135571132714	"Human_EUR"
"g__Enterenecus"	"indus"	3.23697559308782	0.727159310332192	4.45153564988263	1.69682746380279e-05	0	3.23697559308782	5.78289416232287	0.009739789642228	"Human_EUR"
"g__Enterocloster"	"human"	-3.69669104934931	0.573592039349658	-6.44480884626753	1.63148283469462e-09	4.68891584901343	3.55763604205544	-0.275428608320423	9.3647114711471e-07	"Human_EUR"
"g__Enterocloster"	"indus"	5.02393034968296	0.72375881742079	6.9414426860959	1.22589175454217e-10	0.992224799664139	6.0161551493471	1.79388685857037	7.03661867107205e-08	"Human_EUR"
"g__Eubacterium_F"	"human"	1.15532414811057	0.31233054565343	3.69904309453146	0.000307141754992469	0	3.54555108040111	5.87368025281362	0.176299367365677	"Human_EUR"
"g__Eubacterium_F"	"indus"	4.68086107573562	0.394098890603182	11.8773769410297	4.14130907115898e-23	1.15532414811058	5.83618522384619	1.61279006300926	2.37711140684525e-20	"Human_EUR"
"g__F23.B02"	"human"	-5.70541036764692	0.586839774998316	-9.72226255056296	1.73213540063763e-17	7.36808766391198	2.28392752590358	-1.16824905558759	9.94245719965998e-15	"NHP"
"g__F23.B02"	"indus"	1.21661503304208	0.740474819088887	1.64302012935302	0.102560573949717	1.66267729626508	2.87929232930715	0.546586089249841	1	"NHP"
"g__Flavonifractor"	"human"	0.195508197242545	0.4115282406548	0.475078446454765	0.635450836939025	0.0962164452631402	2.43808204480045	3.13758120946528	1	"Human_EUR"
"g__Flavonifractor"	"indus"	4.20328324616056	0.519266608248743	8.09465345814625	2.19516225429538e-13	0.291724642505697	4.49500788866625	2.70343009946381	1.26002313396555e-10	"Human_EUR"
"g__Fournierella"	"human"	1.11907388770385e-14	0.258757629501748	4.32479571658886e-14	0.999999999999966	0	0.943846331558853	4.55791748744923	1	"Human_EUR"
"g__Fournierella"	"indus"	1.84836573263607	0.326500549308754	5.66114126469101	7.87058825967047e-08	0	1.84836573263609	5.22486764911656	4.51771766105085e-05	"Human_EUR"
"g__Fusicatenibacter"	"human"	-2.05460917151854	0.574924346488439	-3.57370353867917	0.000479356449944499	2.05460917151853	2.83105390647036	0.319234131849117	0.275150602268142	"Human_EUR"
"g__Fusicatenibacter"	"indus"	5.54414723350444	0.725439923456185	7.6424622553039	2.7457387614725e-12	0	5.54414723350446	6.31971508397478	1.57605404908521e-09	"Human_EUR"
"g__Intestinimonas"	"human"	0.774783510212084	0.300982831366054	2.57417842305362	0.0110573141432222	0.0420271521539694	2.47595397565168	3.86664601937273	1	"Human_EUR"
"g__Intestinimonas"	"indus"	3.24915565518435	0.379780337154685	8.55535512851198	1.59060605814602e-14	0.816810662366065	4.0659663175504	1.59528740703661	9.13007877375813e-12	"Human_EUR"
"g__Merdisoma"	"human"	-2.88320961292331	0.601305436939153	-4.79491691876232	4.01555224927735e-06	3.47965370456123	2.9644471601864	-0.159744313016553	0.0023049269910852	"Human_EUR"
"g__Merdisoma"	"indus"	4.63733934257406	0.758727600963927	6.11199505156072	8.74990972398803e-09	0.59644409163795	5.233783434212	2.15718600403738	5.02244818156913e-06	"Human_EUR"
"g__NSJ.51"	"human"	-3.48896938396459e-15	0.265296562225043	-1.31512046545292e-14	0.99999999999999	0	0.882254328584966	4.49116612067851	1	"Human_EUR"
"g__NSJ.51"	"indus"	1.72774806014556	0.334751378975728	5.16128735729819	7.9973077278601e-07	0	1.72774806014556	5.15776024268356	0.00045904546357917	"Human_EUR"
"g__Odoribacter"	"human"	1.79395083324049	0.365959121739027	4.90205251536208	2.52488051832985e-06	0	3.29073299955871	5.79931475087369	0.00144928141752133	"Human_EUR"
"g__Odoribacter"	"indus"	2.93119840903985	0.461767463639306	6.34778030036662	2.67500004185496e-09	1.79395083324049	4.72514924228034	0.965034078134583	1.53545002402475e-06	"Human_EUR"
"g__PeH17"	"human"	2.05589655676961	0.39003566039284	5.27104766445954	4.86067837795864e-07	0	2.92388103592732	5.68149631816814	0.000279002938894826	"Human"
"g__PeH17"	"indus"	1.69980293835051	0.492147256154257	3.45385027975799	0.000726103424655681	2.05589655676962	3.75569949512012	0.600369332755219	0.416783365752361	"Human"
"g__Ruminococcus_D"	"human"	2.03725768755511	0.420155822997248	4.8488145969798	3.18224600593882e-06	0	3.85260735524572	5.95651262206408	0.00182660920740888	"Human_EUR"
"g__Ruminococcus_D"	"indus"	3.5550597658941	0.530152897396776	6.70572543006103	4.23685104070438e-10	2.03725768755512	5.5923174534492	1.00667915888448	2.43195249736431e-07	"Human_EUR"
"g__Ruthenibacterium"	"human"	0.301519411398184	0.363131189981377	0.830331901298941	0.407725661930844	0.253833634652156	3.23255002575358	2.50879661148207	1	"Human_EUR"
"g__Ruthenibacterium"	"indus"	5.24284408525217	0.458199177463327	11.4422817480326	5.73415098929552e-22	0.555353046050341	5.79819713130252	2.32957510099996	3.29140266785563e-19	"Human_EUR"
"g__Scatacola_A"	"human"	-0.0794737334471966	0.290486532545058	-0.273588357955525	0.784793001113769	0.0794737334471938	0.826850059278828	2.23569981262543	1	"Human_EUR"
"g__Scatacola_A"	"indus"	1.61924803275437	0.366536100308942	4.41770409896747	1.94809340101145e-05	0	1.61924803275437	5.09328876476298	0.0111820561218057	"Human_EUR"
"g__Scatomorpha"	"human"	-2.89489118579279e-15	0.297565696652187	-9.72857832190419e-15	0.999999999999992	0	1.54196224226743	5.04469027901725	1	"Human_EUR"
"g__Scatomorpha"	"indus"	3.01967605777371	0.37546859429598	8.04241980194305	2.94693757600105e-13	0	3.01967605777372	5.71362588816808	1.6915421686246e-10	"Human_EUR"
"g__Tidjanibacter"	"human"	-0.21164874823002	0.387274007451255	-0.546509045683011	0.585561872782789	0.211648748230013	1.27252411158227	1.75549146365437	1	"Human_EUR"
"g__Tidjanibacter"	"indus"	2.49202638518193	0.488662600632548	5.09968715010344	1.05453517872843e-06	0	2.49202638518194	5.52227114361347	0.000605303192590122	"Human_EUR"
"g__UBA11524"	"human"	-1.89452817971173	0.756287232791316	-2.50503789773018	0.0133576382322827	4.08333845717874	3.22756316342882	-0.234539949029123	1	"other"
"g__UBA11524"	"indus"	2.03422440167519	0.954283734230508	2.1316767002379	0.0347308975935389	2.18881027746703	4.22303467914221	0.655002722954778	1	"other"
"g__UBA11774"	"human"	-0.0883126146675454	0.393435875157368	-0.224465078666814	0.822713621597176	0.314630286928081	2.05953692228759	1.85239319607985	1	"Human_EUR"
"g__UBA11774"	"indus"	3.59005436463628	0.496437649409612	7.23163194593671	2.59285857963015e-11	0.226317672260548	3.81637203689683	2.78449541561132	1.4883008247077e-08	"Human_EUR"
"g__UMGS1071"	"human"	6.76794237311944e-15	0.25504808937573	2.65359461805224e-14	0.999999999999979	0	2.29906357262699	5.44201224851803	1	"Human_EUR"
"g__UMGS1071"	"indus"	4.50233282972784	0.321819849106175	13.9902272722849	1.25999075447182e-28	0	4.50233282972785	6.11198446291718	7.23234693066826e-26	"Human_EUR"
"g__Ventrimonas"	"human"	-3.19822003771791	0.652834605555054	-4.89897442706598	2.55900064737084e-06	4.64026350243926	3.13692660381703	-0.390497589962219	0.00146886637159086	"NHP"
"g__Ventrimonas"	"indus"	3.31914614739567	0.82374714025601	4.02932645855878	9.02315772027722e-05	1.44204346472136	4.76118961211704	1.18962381804471	0.0517929253143913	"NHP"
"g__Absicoccus"	"human"	-4.05335734939014	0.648617773585567	-6.24922337077372	4.40261648666832e-09	4.05335734939012	0.12740983638702	-3.38679687757107	2.52710186334762e-06	"NHP"
"g__Absicoccus"	"indus"	0.249510929591242	0.818426338867347	0.304866690796572	0.7609078700794	0	0.249510929591247	3.25621372661031	1	"NHP"
"g__Alectryocaccobium"	"human"	-4.66285555539394	0.597402604911352	-7.80521463592523	1.11290840507821e-12	4.66285555539393	0	-6.14694053876297	6.38809424514894e-10	"NHP"
"g__Alectryocaccobium"	"indus"	-3.43088582855048e-15	0.753803004910893	-4.55143559550554e-15	0.999999999999996	0	0	0	1	"NHP"
"g__Avilachnospira"	"human"	-5.2880751280287	0.5343271501992	-9.89669929004596	6.14677674971962e-18	5.2880751280287	0	-6.2725137571883	3.52824985433906e-15	"NHP"
"g__Avilachnospira"	"indus"	-2.14224819373235e-15	0.674214354129572	-3.17739926569503e-15	0.999999999999997	0	0	0	1	"NHP"
"g__Bulleidia"	"human"	-6.28118327508435	0.410106511413406	-15.3159803618739	4.99965383189346e-32	7.87145011027658	0.871873219763129	-2.19021888615854	2.86980129950685e-29	"NHP"
"g__Bulleidia"	"indus"	-1.40685416354868	0.517472669344691	-2.71870235259047	0.007359672695685	1.59026683519225	0.183412671643558	-2.11309956505461	1	"NHP"
"g__Butyricicoccus_A"	"human"	-4.5282235026239	0.580139937736684	-7.80539867723981	1.11176793244828e-12	5.57135954949252	0.51047083144635	-2.37245382556427	6.38154793225312e-10	"NHP"
"g__Butyricicoccus_A"	"indus"	-1.04313604686863	0.732020959968233	-1.42500844089751	0.156318562310018	1.04313604686863	0	-4.65694261009986	1	"NHP"
"g__CAG.307"	"human"	-4.02218826391831	0.709658407108255	-5.66778075709422	7.6253730828108e-08	4.02218826391829	0.529338027523514	-2.01172198849867	4.3769641495334e-05	"NHP"
"g__CAG.307"	"indus"	1.03662030390022	0.895447450916054	1.15765621180756	0.248920913225948	0	1.03662030390021	4.65073640062232	1	"NHP"
"g__CAG.877"	"human"	-0.676679681815456	0.637086501918247	-1.06214725908962	0.289946898731403	1.94541225821858	0.91475720768023	-0.748825099082353	1	"other"
"g__CAG.877"	"indus"	-0.693201763749005	0.803876172594537	-0.862324058581901	0.38994301582334	1.26873257640312	0.575530812654121	-0.781105883804798	1	"other"
"g__Coprosoma"	"human"	-2.96443015785747	0.68054603345712	-4.35595832187633	2.50185074550861e-05	2.96443015785747	0.114563038242754	-3.17299583702616	0.0143606232792194	"NHP"
"g__Coprosoma"	"indus"	0.224352616558724	0.858713438446238	0.261265989926358	0.794260689369298	0	0.224352616558726	3.15424179648719	1	"NHP"
"g__Enteromonas"	"human"	-4.31800315767298	0.597327598857991	-7.22886932719735	2.63183801987291e-11	4.31800315767297	0	-6.07027645712373	1.51067502340705e-08	"NHP"
"g__Enteromonas"	"indus"	-3.13573906279201e-15	0.753708362222788	-4.16041431933206e-15	0.999999999999997	0	0	0	1	"NHP"
