"ogs"	"tax"	"HI_prev"	"LO_prev"	"pval"	"effect"	"Zscore"	"annot"
"ko:K06391"	"f__Lachnospiraceae"	0.523809523809524	0.0666666666666667	2.45760850305211e-06	2.79965368469081	4.71161541145594	"spoIIIAB; stage III sporulation protein AB"
"ko:K08659"	"f__Lachnospiraceae"	0.182539682539683	0.633333333333333	2.74767001091393e-06	-1.74041062492633	-4.68883337430546	"pepDA, pepDB; dipeptidase [EC:3.4.-.-]"
"ko:K02243"	"f__Lachnospiraceae"	0.396825396825397	0.866666666666667	3.24201616161981e-06	-1.10761864877949	-4.6548595568453	"comGA; competence protein ComGA"
"ko:K02652"	"f__Lachnospiraceae"	0.396825396825397	0.866666666666667	3.24201616161981e-06	-1.10761864877949	-4.6548595568453	"pilB; type IV pilus assembly protein PilB"
"ko:K15635"	"f__Lachnospiraceae"	0.507936507936508	0.0666666666666667	3.41350880614236e-06	2.75610389325609	4.64422772920793	"apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
"ko:K00046"	"f__Lachnospiraceae"	0.555555555555556	0.1	3.63201761706425e-06	2.36216522599609	4.63139979986903	"idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]"
"ko:K02573"	"f__Lachnospiraceae"	0.595238095238095	0.133333333333333	3.9264632316407e-06	2.07812863824526	4.61523734947611	"napG; ferredoxin-type protein NapG"
"ko:K10826"	"f__Lachnospiraceae"	0.388888888888889	0	4.01186529685027e-06	5.31791503238074	4.6107667250676	NA
"ko:K03522"	"f__Lachnospiraceae"	0.53968253968254	0.966666666666667	4.0215044627547e-06	-0.82926760500378	-4.61026787512649	"fixB, etfA; electron transfer flavoprotein alpha subunit"
"ko:K02203"	"f__Lachnospiraceae"	0.452380952380952	0.9	4.60833424113268e-06	-0.976784577558265	-4.58187133044217	"thrH; phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39]"
"ko:K11904"	"f__Lachnospiraceae"	0.103174603174603	0.5	4.65444626181648e-06	-2.17194699902752	-4.57978927834544	"vgrG; type VI secretion system secreted protein VgrG"
"ko:K06898"	"f__Lachnospiraceae"	0.698412698412698	0.233333333333333	5.11753026370638e-06	1.54165610959308	4.55991101004552	"larB; pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143]"
"ko:K02075"	"f__Lachnospiraceae"	0.0396825396825397	0.366666666666667	5.37122595841486e-06	-2.92247753826133	-4.54973992697303	"ABC.ZM.P; zinc/manganese transport system permease protein"
"ko:K02077"	"f__Lachnospiraceae"	0.0396825396825397	0.366666666666667	5.37122595841486e-06	-2.92247753826133	-4.54973992697303	"ABC.ZM.S; zinc/manganese transport system substrate-binding protein"
"ko:K09994"	"f__Lachnospiraceae"	0.0396825396825397	0.366666666666667	5.37122595841486e-06	-2.92247753826133	-4.54973992697303	"phnO; (aminoalkyl)phosphonate N-acetyltransferase [EC:2.3.1.280]"
"ko:K18284"	"f__Lachnospiraceae"	0.0396825396825397	0.366666666666667	5.37122595841486e-06	-2.92247753826133	-4.54973992697303	"K18284; adenosylhomocysteine/aminodeoxyfutalosine nucleosidase [EC:3.2.2.9 3.2.2.30]"
"ko:K02049"	"f__Lachnospiraceae"	0.96031746031746	0.633333333333333	5.37122595841486e-06	0.592890391718005	4.54973992697303	"ABC.SN.A; NitT/TauT family transport system ATP-binding protein"
"ko:K02051"	"f__Lachnospiraceae"	0.96031746031746	0.633333333333333	5.37122595841486e-06	0.592890391718005	4.54973992697303	"ABC.SN.S; NitT/TauT family transport system substrate-binding protein"
"ko:K02398"	"f__Lachnospiraceae"	0.246031746031746	0.7	6.08705810439694e-06	-1.47149631984896	-4.52334263344562	"flgM; negative regulator of flagellin synthesis FlgM"
"ko:K09766"	"f__Lachnospiraceae"	0.246031746031746	0.7	6.08705810439694e-06	-1.47149631984896	-4.52334263344562	"K09766; uncharacterized protein"
"ko:K16363"	"f__Lachnospiraceae"	0.944444444444444	0.6	6.47226351545934e-06	0.645851982133265	4.51034382987554	"lpxC-fabZ; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59]"
"ko:K03771"	"f__Lachnospiraceae"	0.0714285714285715	0.433333333333333	6.5018728512745e-06	-2.4447848426729	-4.50937552964522	"surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]"
"ko:K03973"	"f__Lachnospiraceae"	0.5	0.0666666666666667	6.70282809174691e-06	2.73382588663564	4.50291314878726	"pspC; phage shock protein C"
"ko:K10926"	"f__Lachnospiraceae"	0.341269841269841	0.8	7.52337242355553e-06	-1.20534219058353	-4.47831728686458	"mshC; MSHA pilin protein MshC"
"ko:K01218"	"f__Lachnospiraceae"	0.507936507936508	0.933333333333333	7.54061487004845e-06	-0.864992393518779	-4.47782847464349	"gmuG; mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]"
"ko:K19265"	"f__Lachnospiraceae"	0.412698412698413	0.866666666666667	9.28839950223031e-06	-1.05239969886045	-4.43310872659528	"gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]"
"ko:K02404"	"f__Lachnospiraceae"	0.222222222222222	0.666666666666667	9.99619509446388e-06	-1.54293928582545	-4.41725570098899	"flhF; flagellar biosynthesis protein FlhF"
"ko:K03737"	"f__Lachnospiraceae"	0.904761904761905	0.533333333333333	1.10891299535917e-05	0.751558727376845	4.39476764831237	"por, nifJ; pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]"
"ko:K04093"	"f__Lachnospiraceae"	0.642857142857143	1	1.12090390603589e-05	-0.629516049751329	-4.39243064988403	"pheA1; chorismate mutase [EC:5.4.99.5]"
"ko:K12972"	"f__Lachnospiraceae"	0.357142857142857	0	1.12090390603589e-05	5.19826962713627	4.39243064988403	"ghrA; glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]"
"ko:K02387"	"f__Lachnospiraceae"	0.261904761904762	0.7	1.21636736871659e-05	-1.3847176069206	-4.3746333717268	"flgB; flagellar basal-body rod protein FlgB"
"ko:K02050"	"f__Lachnospiraceae"	0.952380952380952	0.633333333333333	1.33409196977216e-05	0.581041647054051	4.35443723415197	"ABC.SN.P; NitT/TauT family transport system permease protein"
"ko:K02458"	"f__Lachnospiraceae"	0.0634920634920635	0.4	1.42383693092673e-05	-2.47996354485776	-4.34015277007141	"gspI; general secretion pathway protein I"
"ko:K08678"	"f__Lachnospiraceae"	0.0634920634920635	0.4	1.42383693092673e-05	-2.47996354485776	-4.34015277007141	"UXS1, uxs; UDP-glucuronate decarboxylase [EC:4.1.1.35]"
"ko:K01739"	"f__Lachnospiraceae"	0.396825396825397	0.833333333333333	1.43267732112059e-05	-1.05169323418149	-4.33879246793571	"metB; cystathionine gamma-synthase [EC:2.5.1.48]"
"ko:K00041"	"f__Lachnospiraceae"	0.484126984126984	0.0666666666666667	1.67538494744683e-05	2.68821048263341	4.30426834385951	"uxaB; tagaturonate reductase [EC:1.1.1.58]"
"ko:K06196"	"f__Lachnospiraceae"	0.420634920634921	0.0333333333333333	2.32269938951112e-05	3.31291619136201	4.23137221385523	"ccdA; cytochrome c-type biogenesis protein"
"ko:K19271"	"f__Lachnospiraceae"	0.420634920634921	0.0333333333333333	2.32269938951112e-05	3.31291619136201	4.23137221385523	"catA; chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]"
"ko:K07250"	"f__Lachnospiraceae"	0.214285714285714	0.633333333333333	2.44792103271055e-05	-1.5202287097129	-4.21954845991293	"gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]"
"ko:K02388"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"flgC; flagellar basal-body rod protein FlgC"
"ko:K02390"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"flgE; flagellar hook protein FlgE"
"ko:K02391"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"flgF; flagellar basal-body rod protein FlgF"
"ko:K02392"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"flgG; flagellar basal-body rod protein FlgG"
"ko:K02400"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"flhA; flagellar biosynthesis protein FlhA"
"ko:K02401"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"flhB; flagellar biosynthesis protein FlhB"
"ko:K02408"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"fliE; flagellar hook-basal body complex protein FliE"
"ko:K02409"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"fliF; flagellar M-ring protein FliF"
"ko:K02410"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"fliG; flagellar motor switch protein FliG"
"ko:K02420"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"fliQ; flagellar biosynthesis protein FliQ"
"ko:K02421"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"fliR; flagellar biosynthesis protein FliR"
"ko:K03228"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"yscT, sctT, hrcT, ssaT; type III secretion protein T"
"ko:K03229"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"yscU, sctU, hrcU, ssaU; type III secretion protein U"
"ko:K04061"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"flhB2; flagellar biosynthesis protein"
"ko:K13820"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"fliR-flhB; flagellar biosynthesis protein FliR/FlhB"
"ko:K22510"	"f__Lachnospiraceae"	0.26984126984127	0.7	2.57341611442341e-05	-1.34321028368442	-4.20826267905305	"spaS; type III secretion system export apparatus switch protein"
"ko:K06966"	"f__Lachnospiraceae"	0.492063492063492	0.9	2.6959916330098e-05	-0.85799672318122	-4.19773388792446	"ppnN; pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]"
"ko:K11689"	"f__Lachnospiraceae"	0.595238095238095	0.166666666666667	2.7415749770324e-05	1.77647293838416	4.19393423388896	"dctQ; C4-dicarboxylate transporter, DctQ subunit"
"ko:K03606"	"f__Lachnospiraceae"	0.658730158730159	0.233333333333333	2.86188886825786e-05	1.45849021890348	4.1841866623424	"wcaJ; undecaprenyl-phosphate glucose phosphotransferase [EC:2.7.8.31]"
"ko:K01399"	"f__Lachnospiraceae"	0.0714285714285715	0.4	2.92122334215115e-05	-2.33201691251095	-4.17952209794726	"lasB; pseudolysin [EC:3.4.24.26]"
"ko:K02396"	"f__Lachnospiraceae"	0.277777777777778	0.7	3.15097768295772e-05	-1.30286383326044	-4.16227122539651	"flgK; flagellar hook-associated protein 1"
"ko:K02397"	"f__Lachnospiraceae"	0.277777777777778	0.7	3.15097768295772e-05	-1.30286383326044	-4.16227122539651	"flgL; flagellar hook-associated protein 3 FlgL"
"ko:K02417"	"f__Lachnospiraceae"	0.277777777777778	0.7	3.15097768295772e-05	-1.30286383326044	-4.16227122539651	"fliN; flagellar motor switch protein FliN"
"ko:K02418"	"f__Lachnospiraceae"	0.277777777777778	0.7	3.15097768295772e-05	-1.30286383326044	-4.16227122539651	"fliO, fliZ; flagellar protein FliO/FliZ"
"ko:K02419"	"f__Lachnospiraceae"	0.277777777777778	0.7	3.15097768295772e-05	-1.30286383326044	-4.16227122539651	"fliP; flagellar biosynthesis protein FliP"
"ko:K02422"	"f__Lachnospiraceae"	0.277777777777778	0.7	3.15097768295772e-05	-1.30286383326044	-4.16227122539651	"fliS; flagellar secretion chaperone FliS"
"ko:K03226"	"f__Lachnospiraceae"	0.277777777777778	0.7	3.15097768295772e-05	-1.30286383326044	-4.16227122539651	"yscR, sctR, hrcR, ssaR; type III secretion protein R"
"ko:K03563"	"f__Lachnospiraceae"	0.277777777777778	0.7	3.15097768295772e-05	-1.30286383326044	-4.16227122539651	"csrA; carbon storage regulator"
"ko:K13626"	"f__Lachnospiraceae"	0.277777777777778	0.7	3.15097768295772e-05	-1.30286383326044	-4.16227122539651	"fliW; flagellar assembly factor FliW"
"ko:K00823"	"f__Lachnospiraceae"	0.222222222222222	0.633333333333333	3.16674052367911e-05	-1.47006040590835	-4.16113194098531	"puuE; 4-aminobutyrate aminotransferase [EC:2.6.1.19]"
"ko:K03521"	"f__Lachnospiraceae"	0.53968253968254	0.933333333333333	3.9628048166988e-05	-0.779168993413414	-4.10963762710189	"fixA, etfB; electron transfer flavoprotein beta subunit"
"ko:K00096"	"f__Lachnospiraceae"	0.30952380952381	0.733333333333333	4.20995488669912e-05	-1.21808586577772	-4.09564452705328	"araM, egsA; glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261]"
"ko:K02913"	"f__Lachnospiraceae"	0.30952380952381	0.733333333333333	4.20995488669912e-05	-1.21808586577772	-4.09564452705328	"RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33"
"ko:K00874"	"f__Lachnospiraceae"	0.69047619047619	0.266666666666667	4.20995488669912e-05	1.3401871778503	4.09564452705328	"kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]"
"ko:K03092"	"f__Lachnospiraceae"	0.325396825396825	0	4.51178034035612e-05	5.06779712843502	4.07957658946967	"rpoN; RNA polymerase sigma-54 factor"
"ko:K18968"	"f__Lachnospiraceae"	0.317460317460318	0.733333333333333	4.92949514371804e-05	-1.18268921681258	-4.05894485739718	"adrA; diguanylate cyclase [EC:2.7.7.65]"
"ko:K00065"	"f__Lachnospiraceae"	0.396825396825397	0.0333333333333333	5.1388993252435e-05	3.23086062237172	4.04921829987276	"kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]"
"ko:K02411"	"f__Lachnospiraceae"	0.253968253968254	0.666666666666667	5.43464225202743e-05	-1.35808088667667	-4.03610274964571	"fliH; flagellar assembly protein FliH"
"ko:K03223"	"f__Lachnospiraceae"	0.253968253968254	0.666666666666667	5.43464225202743e-05	-1.35808088667667	-4.03610274964571	"yscL, sctL; type III secretion protein L"
"ko:K02441"	"f__Lachnospiraceae"	0.0793650793650793	0.4	5.64646661057959e-05	-2.19784081603777	-4.02711813707415	"glpG; rhomboid protease GlpG [EC:3.4.21.105]"
"ko:K02415"	"f__Lachnospiraceae"	0.238095238095238	0.633333333333333	6.15753028216231e-05	-1.37467239704718	-4.00669112093505	"fliL; flagellar protein FliL"
"ko:K01057"	"f__Lachnospiraceae"	0.761904761904762	0.366666666666667	6.15753028216231e-05	1.03513449104475	4.00669112093505	"PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]"
"ko:K02564"	"f__Lachnospiraceae"	0.761904761904762	0.366666666666667	6.15753028216231e-05	1.03513449104475	4.00669112093505	"nagB, GNPDA; glucosamine-6-phosphate deaminase [EC:3.5.99.6]"
"ko:K11068"	"f__Lachnospiraceae"	0.880952380952381	0.533333333333333	6.19479395376691e-05	0.713510766952102	4.00526520547534	"hlyIII; hemolysin III"
"ko:K15270"	"f__Lachnospiraceae"	0.325396825396825	0.733333333333333	6.1980041924194e-05	-1.14814027076412	-4.00514274407538	"sam; S-adenosylmethionine uptake transporter"
"ko:K22424"	"f__Lachnospiraceae"	0.0634920634920635	0.366666666666667	6.2469973712917e-05	-2.35762800193371	-4.00328120878012	"E2.7.3.13; glutamine kinase [EC:2.7.3.13]"
"ko:K02412"	"f__Lachnospiraceae"	0.261904761904762	0.666666666666667	6.37847184377933e-05	-1.31534390387994	-3.99835321193785	"fliI; flagellum-specific ATP synthase [EC:7.4.2.8]"
"ko:K02413"	"f__Lachnospiraceae"	0.261904761904762	0.666666666666667	6.37847184377933e-05	-1.31534390387994	-3.99835321193785	"fliJ; flagellar protein FliJ"
"ko:K03224"	"f__Lachnospiraceae"	0.261904761904762	0.666666666666667	6.37847184377933e-05	-1.31534390387994	-3.99835321193785	"yscN, sctN, hrcN, ssaN; ATP synthase in type III secretion protein N [EC:7.4.2.8]"
"ko:K01666"	"f__Lachnospiraceae"	0.46031746031746	0.866666666666667	6.6087761776786e-05	-0.89839350110978	-3.9899480740142	"mhpE; 4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]"
"ko:K12999"	"f__Lachnospiraceae"	0.46031746031746	0.866666666666667	6.6087761776786e-05	-0.898393501109781	-3.9899480740142	"rgpI; glucosyltransferase [EC:2.4.1.-]"
"ko:K01436"	"f__Lachnospiraceae"	0.611111111111111	0.2	6.90900668713919e-05	1.56446204862212	3.97939775032122	"yhaA; amidohydrolase [EC:3.5.1.-]"
"ko:K04034"	"f__Lachnospiraceae"	0.857142857142857	0.5	7.20779245287671e-05	0.765772442226582	3.96932035294548	"bchE; anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase [EC:1.21.98.3]"
"ko:K04041"	"f__Lachnospiraceae"	0.785714285714286	0.4	7.79194045767122e-05	0.956626590664344	3.95071088854891	"fbp3; fructose-1,6-bisphosphatase III [EC:3.1.3.11]"
"ko:K19355"	"f__Lachnospiraceae"	0.214285714285714	0.6	7.79194045767122e-05	-1.44347151072886	-3.95071088854891	"MAN; mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]"
"ko:K01139"	"f__Lachnospiraceae"	0.603174603174603	0.2	7.89245091350717e-05	1.54590861595325	3.9476425985637	"spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]"
"ko:K02008"	"f__Lachnospiraceae"	0.523809523809524	0.133333333333333	7.9878743177479e-05	1.89695088604572	3.94476359522383	"cbiQ; cobalt/nickel transport system permease protein"
"ko:K02389"	"f__Lachnospiraceae"	0.26984126984127	0.666666666666667	8.08837284392073e-05	-1.27383658064375	-3.94176641192101	"flgD; flagellar basal-body rod modification protein FlgD"
"ko:K03410"	"f__Lachnospiraceae"	0.26984126984127	0.666666666666667	8.08837284392073e-05	-1.27383658064375	-3.94176641192101	"cheC; chemotaxis protein CheC"
"ko:K07138"	"f__Lachnospiraceae"	0.634920634920635	0.233333333333333	8.17514297469738e-05	1.40618766757231	3.93920683549856	"K07138; uncharacterized protein"
"ko:K01685"	"f__Lachnospiraceae"	0.436507936507936	0.0666666666666667	8.96447089095583e-05	2.54201445847893	3.91703507759646	"uxaA; altronate hydrolase [EC:4.2.1.7]"
"ko:K16850"	"f__Lachnospiraceae"	0.436507936507936	0.0666666666666667	8.96447089095583e-05	2.54201445847893	3.91703507759646	"uxaA2; altronate dehydratase large subunit [EC:4.2.1.7]"
"ko:K02236"	"f__Lachnospiraceae"	0.563492063492064	0.933333333333333	8.96447089095583e-05	-0.717994126178199	-3.91703507759646	"comC; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]"
"ko:K04023"	"f__Lachnospiraceae"	0.30952380952381	0	9.0988814835154e-05	4.99785153342142	3.91344451550596	"eutH; ethanolamine transporter"
"ko:K07708"	"f__Lachnospiraceae"	0.30952380952381	0	9.0988814835154e-05	4.99785153342142	3.91344451550596	"glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]"
"ko:K00366"	"f__Lachnospiraceae"	0.317460317460317	0	9.31308958319492e-05	5.03324818238657	3.90782454584628	"nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]"
"ko:K00381"	"f__Lachnospiraceae"	0.317460317460317	0	9.31308958319492e-05	5.03324818238657	3.90782454584628	"cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]"
"ko:K00392"	"f__Lachnospiraceae"	0.317460317460317	0	9.31308958319492e-05	5.03324818238657	3.90782454584628	"sir; sulfite reductase (ferredoxin) [EC:1.8.7.1]"
"ko:K13641"	"f__Lachnospiraceae"	0.317460317460317	0	9.31308958319492e-05	5.03324818238657	3.90782454584628	"iclR; IclR family transcriptional regulator, acetate operon repressor"
"ko:K21602"	"f__Lachnospiraceae"	0.317460317460317	0	9.31308958319492e-05	5.03324818238657	3.90782454584628	"yiaJ; IclR family transcriptional regulator, carbohydrate utilization repressor"
"ko:K18014"	"f__Lachnospiraceae"	0.301587301587302	0	9.97815212510921e-05	4.96156453396625	3.89112254008271	"kal; 3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]"
"ko:K00009"	"f__Lachnospiraceae"	0.698412698412698	0.3	0.000103969566472217	1.19232185736506	3.88113625739571	"mtlD; mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]"
"ko:K02416"	"f__Lachnospiraceae"	0.277777777777778	0.666666666666667	0.000107454910946229	-1.23349013021978	-3.87311087850216	"fliM; flagellar motor switch protein FliM"
"ko:K03415"	"f__Lachnospiraceae"	0.277777777777778	0.666666666666667	0.000107454910946229	-1.23349013021978	-3.87311087850216	"cheV; two-component system, chemotaxis family, chemotaxis protein CheV"
"ko:K03315"	"f__Lachnospiraceae"	0.373015873015873	0.0333333333333333	0.000111231084542846	3.1438550592959	3.86468844911263	"nhaC; Na+:H+ antiporter, NhaC family"
"ko:K04072"	"f__Lachnospiraceae"	0.380952380952381	0.0333333333333333	0.000112128124969857	3.17344377157911	3.86272736216825	"adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]"
"ko:K01028"	"f__Lachnospiraceae"	0.0714285714285714	0.366666666666667	0.000121419712428489	-2.20968136958689	-3.8432418419462	"scoA; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]"
"ko:K11521"	"f__Lachnospiraceae"	0.0555555555555556	0.333333333333333	0.000129470742756191	-2.38881997854253	-3.82746318219271	"manR; two-component system, OmpR family, manganese sensing response regulator"
"ko:K00248"	"f__Lachnospiraceae"	0.531746031746032	0.9	0.000136509640477396	-0.748249864599747	-3.8144082506216	"ACADS, bcd; butyryl-CoA dehydrogenase [EC:1.3.8.1]"
"ko:K00690"	"f__Lachnospiraceae"	0.198412698412698	0.566666666666667	0.000136513134630988	-1.4682944495226	-3.81440192903426	"E2.4.1.7; sucrose phosphorylase [EC:2.4.1.7]"
"ko:K02406"	"f__Lachnospiraceae"	0.341269841269841	0.733333333333333	0.000145115041432752	-1.08142958689805	-3.79928345965372	"fliC, hag; flagellin"
"ko:K02456"	"f__Lachnospiraceae"	0.444444444444444	0.833333333333333	0.000172787892919268	-0.891999042473718	-3.75580108598965	"gspG; general secretion pathway protein G"
"ko:K02650"	"f__Lachnospiraceae"	0.444444444444444	0.833333333333333	0.000172787892919268	-0.891999042473718	-3.75580108598965	"pilA; type IV pilus assembly protein PilA"
"ko:K09749"	"f__Lachnospiraceae"	0.444444444444444	0.833333333333333	0.000172787892919268	-0.891999042473718	-3.75580108598965	"K09749; uncharacterized protein"
"ko:K00302"	"f__Lachnospiraceae"	0.158730158730159	0.5	0.000177843027707186	-1.59577938394031	-3.74857377258363	"soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.24 1.5.3.1]"
"ko:K18908"	"f__Lachnospiraceae"	0.587301587301587	0.2	0.000179316558934072	1.5080702277892	3.74650342144027	"mepA; multidrug efflux pump"
"ko:K02479"	"f__Lachnospiraceae"	0.0952380952380952	0.4	0.000181843390656257	-1.96196686800541	-3.74299010735877	"K02479; two-component system, NarL family, response regulator"
"ko:K07692"	"f__Lachnospiraceae"	0.0952380952380952	0.4	0.000181843390656257	-1.96196686800541	-3.74299010735877	"degU; two-component system, NarL family, response regulator DegU"
"ko:K00288"	"f__Lachnospiraceae"	0.706349206349206	1	0.000183391724792766	-0.495620343039224	-3.74085991006187	"MTHFD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3]"
"ko:K04092"	"f__Lachnospiraceae"	0.706349206349206	1	0.000183391724792766	-0.495620343039224	-3.74085991006187	"tyrA1; chorismate mutase [EC:5.4.99.5]"
"ko:K19285"	"f__Lachnospiraceae"	0.285714285714286	0	0.000191403300248505	4.88613203544172	3.73010064264341	"nfrA1; FMN reductase (NADPH) [EC:1.5.1.38]"
"ko:K22405"	"f__Lachnospiraceae"	0.285714285714286	0	0.000191403300248505	4.88613203544172	3.73010064264341	"fprA1_2; NADH oxidase (H2O-forming) [EC:1.6.3.4]"
"ko:K01181"	"f__Lachnospiraceae"	0.587301587301587	0.933333333333333	0.000195777803841991	-0.659308091542761	-3.72440321289423	"E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]"
"ko:K01077"	"f__Lachnospiraceae"	0.412698412698413	0.0666666666666667	0.000195777803841991	2.46295733437484	3.72440321289423	"E3.1.3.1, phoA, phoB; alkaline phosphatase [EC:3.1.3.1]"
"ko:K02970"	"f__Lachnospiraceae"	0.46031746031746	0.833333333333333	0.000205986172430188	-0.842468086511788	-3.71155957486891	"RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21"
"ko:K00016"	"f__Lachnospiraceae"	0.920634920634921	0.633333333333333	0.000222847939336165	0.532648881349633	3.69159977906551	"LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]"
"ko:K06374"	"f__Lachnospiraceae"	0.920634920634921	0.633333333333333	0.000222847939336165	0.532648881349633	3.69159977906551	"spmB; spore maturation protein B"
"ko:K15024"	"f__Lachnospiraceae"	0.357142857142857	0.0333333333333333	0.000228032539262846	3.08279240971634	3.68574729039519	"K15024; putative phosphotransacetylase [EC:2.3.1.8]"
"ko:K07240"	"f__Lachnospiraceae"	0.880952380952381	0.566666666666667	0.000230118101398091	0.627610693546455	3.68342822292604	"chrA; chromate transporter"
"ko:K22043"	"f__Lachnospiraceae"	0.650793650793651	0.966666666666667	0.000236888172027132	-0.56366643406079	-3.67603377720807	"czrA; ArsR family transcriptional regulator, zinc-responsive transcriptional repressor"
"ko:K02226"	"f__Lachnospiraceae"	0.817460317460317	0.466666666666667	0.000237040977968569	0.795709385038863	3.67586917783955	"cobC, phpB; alpha-ribazole phosphatase [EC:3.1.3.73]"
"ko:K02047"	"f__Lachnospiraceae"	0.182539682539683	0.533333333333333	0.000237040977968569	-1.49668174188933	-3.67586917783955	"cysW; sulfate/thiosulfate transport system permease protein"
"ko:K21721"	"f__Lachnospiraceae"	0.182539682539683	0.533333333333333	0.000237040977968569	-1.49668174188933	-3.67586917783955	"sbnB; N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate dehydrogenase [EC:1.5.1.51]"
"ko:K16213"	"f__Lachnospiraceae"	0.293650793650794	0.666666666666667	0.000248445816994154	-1.15603218161782	-3.66385670094821	"cbe, mbe; cellobiose epimerase [EC:5.1.3.11]"
"ko:K06396"	"f__Lachnospiraceae"	0.936507936507936	0.666666666666667	0.000253746362755812	0.484169281460233	3.65844885645884	"spoIIIAG; stage III sporulation protein AG"
"ko:K20964"	"f__Lachnospiraceae"	0.0634920634920635	0.333333333333333	0.000253746362755812	-2.22394956670174	-3.65844885645884	"cdpA; c-di-GMP phosphodiesterase [EC:3.1.4.52]"
